"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Cephaloziella varians" "InfoSpecies" "Bryophytes" "Cephaloziella varians (Gottsche) Steph." "SPECIES" "INN" NA "VU" NA "Cephaloziella" "Cephaloziellaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "foliose" "turf" "colonist" 0 "erect" 0 1 0 "monoicous" "common" 6.7 0 8 11 1 135 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 4 3 2 2 4 0 1 1 8 4 7 1.05 819.7 0 1345 2690 1034990.3978359 "NO"
"Ceratodon conicus" "SPEED2ZERO" "Bryophytes" "Ceratodon conicus (Hampe ex Müll.Hal.) Lindb." "SPECIES" "INN" NA "LC" NA "Ceratodon" "Ditrichaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 15 10 11 0 52 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 1 0 2 0 0 1 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 5 2 6 3 3 0 3 4 9 5 2 9.05 797 40 1120 2200 1971969.53006446 "NO"
"Ceratodon purpureus" "SPEED2ZERO" "Bryophytes" "Ceratodon purpureus (Hedw.) Brid." "SPECIES" "INN" NA "LC" NA "Ceratodon" "Ditrichaceae" "Dicranales" "Bryopsida" "Bryophyta" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "inclined" 1 1 0 "dioicous" "common" 6.7 23 38.75 11 1 22 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 38 0 2 0 11 0 0 27 1 3 1 0 1 4 0 0 1 0 "open" 0 0 1 2 2 0 3 0 1 0 3 8 4 0 5.35 708.7 0 0 0 1847728.16576333 "NO"
"Ceratodon purpureus aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Ceratodon" "Ditrichaceae" "Dicranales" "Bryopsida" "Bryophyta" 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "rare" 16.7 18 76.5 17 0 300 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 15 0 1 1 2 3 21 4 1 1 1 0 1 1 0 0 0 0 "open" 0 0 1 7 4 2 2 3 0 0 1 8 4 6 2.55 897.5 488 1750 3000 653868.13561013 "YES"
"Ceratodon purpureus subsp. purpureus" "SPEED2ZERO" "Bryophytes" "Ceratodon purpureus subsp. purpureus" "SUBSPECIES" "INN" NA "LC" NA "Ceratodon" "Ditrichaceae" "Dicranales" "Bryopsida" "Bryophyta" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "occasional" 16.7 20 10 14 1 400 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 12 484 1 36 2 88 39 1 55 0 30 1 10 1 23 0 1 0 1 "mix" 0 0 9 2 2 5 3 5 0 2 3 7 4 4 9.75 751.7 5 1100 2600 2727303.73239783 "NO"
"Chiloscyphus pallescens" "SPEED2ZERO" "Bryophytes" "Chiloscyphus pallescens (Ehrh. ex Hoffm.) Dumort." "SPECIES" "INN" NA "LC" NA "Chiloscyphus" "Lophocoleaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "foliose" "turf" "perennial" 0 "erect" 0 1 0 "monoicous" "common" 16.7 23 58.33 16.5 0 3000 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 24 43 0 3 18 10 0 4 0 1 8 1 2 1 10 0 2 0 0 "mix" 0 0 0 8 4 7 4 6 0 3 3 5 2 6 5.45 717 5 1130 2255 2727303.73239783 "NO"
"Chiloscyphus polyanthos" "SPEED2ZERO" "Bryophytes" "Chiloscyphus polyanthos (L.) Corda" "SPECIES" "INN" NA "LC" NA "Chiloscyphus" "Lophocoleaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "foliose" "turf" "perennial" 0 "erect" 0 1 0 "monoicous" "common" 16.7 10 38.33 16.25 0 135 0 0 0 0 0 "occasional" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 9 0 0 1 2 3 2 2 1 3 1 1 1 14 0 1 0 0 "mix" 0 1 0 9 4 5 3 5 0 4 3 0 2 6 6.95 740.1 5 1071.5 2138 242152.761417281 "NO"
"Chiloscyphus polyanthos aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Chiloscyphus" "Lophocoleaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "foliose" "turf" "perennial" 0 "erect" 0 1 0 "dioicous" "occasional" 16.7 60 100 21.25 0 135 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 29 129 0 1 0 2 39 15 62 1 42 1 4 1 100 0 5 0 0 "mix" 0 1 1 6 3 1 2 3 0 1 1 4 3 6 2.85 708.8 10 1502.5 3100 613687.340636411 "YES"
"Cinclidium stygium" "SPEED2ZERO" "Bryophytes" "Cinclidium stygium Sw." "SPECIES" "INN" NA "VU" NA "Cinclidium" "Mniaceae" "Bryales" "Bryopsida" "Bryophyta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "longLived_shuttle" 0 "inclined" 1 1 0 "monoicous" "occasional" 16.7 12 80 25 0 400 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 1 15 0 0 0 0 0 0 0 0 "mix" 0 0 0 7 5 8 3 2 0 2 2 8 4 6 3.95 788.6 10 1225 2440 1034990.3978359 "NO"
"Cinclidotus aquaticus" "SPEED2ZERO" "Bryophytes" "Cinclidotus aquaticus (Hedw.) Bruch & Schimp." "SPECIES" "INN" NA "NT" NA "Cinclidotus" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 15 250 17 0 20 0 0 0 0 0 "occasional" 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 66 2 0 1 0 0 0 1 1 1 0 0 0 0 0 "open" 0 1 0 9 5 9 5 4 0 8 4 9 4 6 11.75 822.9 0 0 0 387537.807197842 "NO"
"Cinclidotus danubicus" "SPEED2ZERO" "Bryophytes" "Cinclidotus danubicus Schiffn. & Baumgartner" "SPECIES" "INN" NA "LC" NA "Cinclidotus" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "rare" 6.7 8 150 18.5 0 40 0 0 0 0 0 "rare" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 78 7 0 3 0 0 0 1 1 1 1 0 0 0 0 "open" 0 0 0 8 5 7 5 7 0 7 4 9 4 7 10.65 838.9 0 0 0 2727303.73239783 "NO"
"Cinclidotus fontinaloides" "SPEED2ZERO" "Bryophytes" "Cinclidotus fontinaloides (Hedw.) P.Beauv." "SPECIES" "INN" NA "LC" NA "Cinclidotus" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "immersed" 1 1 0 "dioicous" "occasional" 6.7 13 70 18.5 0 300 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 4 141 31 0 11 1 0 0 1 1 1 0 0 0 0 0 "open" 0 0 0 8 4 8 4 6 0 4 4 7 4 5 9.75 728.2 0 0 0 378536.181746424 "NO"
"Cinclidotus riparius" "SPEED2ZERO" "Bryophytes" "Cinclidotus riparius (Host ex Brid.) Arn." "SPECIES" "INN" NA "LC" NA "Cinclidotus" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "rare" 6.7 5 30 14 0 300 0 0 0 0 0 "occasional" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 112 21 0 11 0 0 0 1 2 1 4 0 0 0 0 "open" 0 1 0 7 5 7 5 6 0 6 4 9 4 7 11.25 808.5 0 1025 2050 226724.576029776 "NO"
"Cirriphyllum crassinervium" "SPEED2ZERO" "Bryophytes" "Cirriphyllum crassinervium (Taylor ex Wilson) Loeske & M.Fleisch." "SPECIES" "INN" NA "LC" NA "Cirriphyllum" "Brachytheciaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 1.1 30 17.5 0 400 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 44 0 16 27 163 2 2 11 1 1 1 12 0 5 0 0 0 0 "closed" 0 0 3 5 3 8 4 5 0 5 4 4 2 4 8.75 775.4 0 0 0 2727303.73239783 "NO"
"Cirriphyllum piliferum" "SPEED2ZERO" "Bryophytes" "Cirriphyllum piliferum (Hedw.) Grout" "SPECIES" "INN" NA "LC" NA "Cirriphyllum" "Brachytheciaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "weft" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 23 133.33 14 0 650 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 106 525 0 3 4 14 0 0 12 1 24 0 20 0 54 0 0 0 0 "mix" 0 0 1 5 3 6 4 7 0 3 3 7 3 6 5.35 710.7 0 0 0 613687.340636411 "NO"
"Claopodium rostratum" "InfoSpecies" "Bryophytes" "Claopodium rostratum (Hedw.) Ignatov" "SPECIES" NA NA "VU" NA "Claopodium" "Brachytheciaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "rare" 16.7 0 12.5 13 0 300 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 11 0 0 1 0 0 0 0 0 0 0 0 0 0 "closed" 0 0 0 5 3 7 5 4 0 8 4 5 2 7 9.15 965.1 270 845 1420 85506.9142792737 "NO"
"Cleistocarpidium palustre" "InfoSpecies" "Bryophytes" "Cleistocarpidium palustre (Bruch & Schimp.) Ochyra & Bedn.-Ochyra" "SPECIES" NA NA "CR (PE)" NA "Cleistocarpidium" "Ditrichaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "cushion" "annual_shuttle" 0 "erect" 1 1 0 "monoicous" "common" 3.3 2 2 27 0 400 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 "open" 0 0 0 7 4 5 3 5 0 6 4 7 4 7 8.75 733.6 0 500 1000 1034990.3978359 "NO"
"Clevea hyalina" "SPEED2ZERO" "Bryophytes" "Clevea hyalina (Sommerf.) Lindb." "SPECIES" "INN" NA "NT" NA "Clevea" "Cleveaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "thalloid" "mat" "shortLived_shuttle" 0 "erect" 0 1 0 "dioicous" "common" 6.7 5 70 45 0 3000 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 25 0 2 1 3 1 0 0 1 1 0 0 0 0 0 0 0 0 "open" 0 0 0 2 2 7 2 2 0 0 1 9 4 7 4.85 708 1000 2000 3000 1034990.3978359 "NO"
"Climacium dendroides" "SPEED2ZERO" "Bryophytes" "Climacium dendroides (Hedw.) F.Weber & D.Mohr" "SPECIES" "INN" NA "LC" NA "Climacium" "Climaciaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "dendroid" "perennial" 0 "erect" 1 1 0 "dioicous" "occasional" 16.7 35 80 18 0 135 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 231 219 0 1 4 11 4 3 9 1 78 1 11 0 4 0 2 0 0 "mix" 0 0 0 6 4 5 3 4 0 3 3 7 4 5 5.25 708.8 0 0 0 613687.340636411 "NO"
"Cnestrum alpestre" "InfoSpecies" "Bryophytes" "Cnestrum alpestre (Wahlenb.) Nyholm" "SPECIES" "INN" NA "EN" NA "Cnestrum" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "acrocarpous" "annual" "colonist" 0 "inclined" 1 1 0 "monoicous" "common" 6.7 5 15 18.5 0 135 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 6 2 7 5 4 0 1 1 9 4 7 0.55 869.8 400 1400 2400 9543.56726572023 "NO"
"Cnestrum schisti" "InfoSpecies" "Bryophytes" "Cnestrum schisti (F.Weber & D.Mohr) I.Hagen" "SPECIES" "INN" NA "CR" NA "Cnestrum" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 11 6 13 0 400 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "edges" 0 0 0 4 2 5 3 4 0 2 3 9 5 7 1.35 775.8 100 800 1500 155082.978173357 "NO"
"Cololejeunea calcarea" "SPEED2ZERO" "Bryophytes" "Cololejeunea calcarea (Lib.) Steph." "SPECIES" "INN" NA "LC" NA "Cololejeunea" "Lejeuneaceae" "Porellales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 "foliose" "mat" "longLived_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 16.7 9 12.5 14 1 260 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 3 11 0 17 50 93 0 1 8 0 3 1 6 0 0 1 18 0 0 "closed" 0 0 0 7 4 9 5 4 0 3 3 4 4 4 8.25 1106.7 50 1038.5 2027 933200.226211342 "NO"
"Cololejeunea rossettiana" "InfoSpecies" "Bryophytes" "Cololejeunea rossettiana (C.Massal.) Schiffn." "SPECIES" "INN" NA "CR" NA "Cololejeunea" "Lejeuneaceae" "Porellales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "foliose" "mat" "colonist" 1 "erect" 0 1 0 "monoicous" "common" 6.7 1 3.5 15 1 42 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 2 0 0 "closed" 0 0 0 6 3 9 5 3 0 6 4 4 2 5 9.55 912 10 350 690 387537.807197842 "NO"
