"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Tgroup_angio" "Tgroup_plant" "Life_form1" "Life_form2" "Life_form3" "Woodiness" "Growth" "Height_m" "Root_depth" "Leaf_type" "Leaf_area_m2" "LMA_g.m2" "SLA_m2.kg" "SSD_mg.mm3" "LDMC_g.g" "Nmass_mg.g" "C.N_perct" "Diaspore_mass_mg" "Diaspore_dispersal1" "Diaspore_dispersal2" "Flowering_months" "Pop_config" "Ter" "Aqu" "Aer" "HABfi_1.1" "HABfi_1.2" "HABfi_1.3" "HABfi_1.4" "HABfi_2.1" "HABfi_2.2" "HABfi_2.3" "HABfi_2.4" "HABfi_2.5" "HABfi_2.6" "HABfi_2.7" "HABfi_2.8" "HABfi_2.9" "HABfi_3.1" "HABfi_3.2" "HABfi_3.3" "HABfi_3.4" "HABfi_3.5" "HABfi_4.1" "HABfi_4.2" "HABfi_5.1" "HABfi_5.2" "HABfi_6.1" "HABfi_6.2" "HABfi_6.3" "HABfi_6.4" "HABfi_6.5" "HABfi_6.6" "HABfi_6.7" "HABfi_7.1" "HABfi_7.2" "HABfi_7.3" "HABfi_7.4" "HABfi_7.5" "HABfi_7.6" "HABfi_8.1" "HABfi_8.2" "HABfi_9.1" "HABfi_9.2" "HABfi_9.2.2" "HABfi_9.3" "HABfi_9.4" "HABfi_9.5" "Geo_class" "EIVoa_Moisture" "EIVeu_Moisture" "EIVeu_M_range" "EIVoa_pH" "EIVeu_pH" "EIVeu_pH_range" "EIVoa_Nitrogen" "EIVeu_Nitrogen" "EIVeu_N_range" "EIVoa_Calcareous" "EIVeu_Temp" "EIVeu_T_range" "EIVeu_Light" "EIVeu_L_range" "Elev_class" "Elevation_low" "Elevation" "Elevation_up" "Dispersal_min" "Dispersal_km" "Dispersal_max" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Gentiana alpina" "SPEED2ZERO" "Vascular_plants" "Gentiana alpina Vill." "SPECIES" "INN" NA "NT" NA "Gentiana" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.047 1 "Broadleaved" 28 60.788 12.8177944828333 0.195 0.2312875 26.252 18.94 0.2 "Anemochory" "None" "6-7" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 2 3.98461406182457 2.84972691559486 1.4 2.15095092820495 3.72536978701607 1.4 1.95200161677596 3.20914856743599 1.33333333333333 0.760617570842719 3.92941183526542 8.74472125941539 3.72883096574899 "alt_alpine" 964.690293097652 1873.96904848497 2722.23001016511 1e-04 0.00055 0.001 31141.0195678296 "NO"
"Gentiana amarella" "SPEED2ZERO" "Vascular_plants" NA "SPECIES" "INN" NA "EN" NA "Gentiana" "Gentianaceae" "Gentianales" "Angiospermae" "Tracheophyta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.2 1 "Broadleaved" 32 52.012 20.4105555555556 0.187 0.19239 27.13 13.8590218875 0.047 "Anemochory" "Endochory" "7-10" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 4.92282886678335 3.7143408233921 2 5.07667525227168 6.2919994362002 1.4 3.88761717407298 5.13897835463211 2 2.65103115156982 3.63010947100984 6.88163790772255 4.15677078449048 "alt_subalpine" 679.691339833968 1095.80531413964 1804.48992881943 1e-04 0.00055 0.001 2642014.65271585 "NO"
"Gentiana angustifolia" "Origin-Alps" "Vascular_plants" "Gentiana angustifolia Vill." "SPECIES" "OTH" NA NA NA "Gentiana" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.0783018867924528 1 "Broadleaved" 247.91 75.236 9.753355423912 0.229 0.2622044168838 22.27 21.65341111 0.183 "Anemochory" "None" "5-7" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.6933740622025 2.37194230634596 3 8.73221851300564 4.36475539626224 1.4 2.17310693965502 3.07100833355275 3 1.82367504647617 4.25174147579202 9.01819909465511 3.81501347726253 "alt_alpine" 760.389888966746 1175.78136187188 1880.67286544176 1e-04 0.00055 0.001 988.503294357934 "NO"
"Gentiana anisodonta" "SPEED2ZERO" "Vascular_plants" "Gentianella anisodonta (Borbás) Á.Löve & D.Löve" "SPECIES" "INN" NA "EN" NA "Gentianella" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.131 2 "Broadleaved" 487.8 44.044 13.61 0.172 0.11 30.411 15.1333333333333 0.28 "Anemochory" "Endochory" "6-10" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.94636113165744 2.2755877380846 2.125 7.75209423180437 3.93575453357509 1.4 2.42307409550621 3.56397738570664 2.2 1.29900166903155 4.69239698302629 8.44584078379451 3.67348492889516 "alt_alpine" 1586.69367133066 1990.18088705441 2452.9117196605 1e-04 0.00055 0.001 3695741.0168165 "NO"
"Gentiana asclepiadea" "SPEED2ZERO" "Vascular_plants" "Gentiana asclepiadea L." "SPECIES" "INN" NA "LC" NA "Gentiana" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.504 2.5 "Broadleaved" 456.5 43.328 43.9345454545455 0.232 0.26 42.395 11.8190627733333 0.107 "Anemochory" "Meteorochory" "8-10" 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 "Calcareous" 3 4.98337682624656 2.82739012081234 2.125 6.320440864744 5.51228719536685 2 3.77367816128368 6.20853669916013 2.2 3.20257445514755 4.75351821882733 5.84291873385007 6.33205527231054 "alt_subalpine" 536.557996650465 903.278949193058 1915.76256505521 0.001 0.003 0.005 1065.78800420076 "NO"
"Gentiana aspera" "SPEED2ZERO" "Vascular_plants" "Gentianella obtusifolia (F.W.Schmidt) Holub" "SPECIES" "IEP" NA "NT" NA "Gentianella" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.15 1 "Broadleaved" 136.12 47.047 17.891 0.186 0.11 24.448 14.9868934966667 2.363 "Anemochory" "Endochory" "6-9" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.1606358448806 1.79969567591087 2.6 7.61456370718535 4.40004333860187 1.4 2.5333025009942 2.3506172108744 2.66666666666667 2.485881046293 2.26672905505109 7.62544469541229 2.20017409191605 "alt_subalpine" 1164.14953540674 1264.92188172097 2520.08787348407 1e-04 0.00055 0.001 11555.8781703163 "NO"
"Gentiana bavarica" "SPEED2ZERO" "Vascular_plants" "Gentiana bavarica L." "SPECIES" "INN" NA "LC" NA "Gentiana" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.038 1 "Broadleaved" 19.42 63.983 16.15 0.224 0.245 16.2 23.86020689 0.03 "Anemochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3.66666666666667 5.12272800348366 2.94256795811084 2 7.25083254620935 4.61724416352667 1.4 2.09035360440014 3.81307301656474 2 0.82360347896212 4.28585057091697 8.30291323147139 3.36041216665704 "alt_nival" 1676.66244943063 2010.70282810016 2948.79695628761 1e-04 0.00055 0.001 1037821.52598512 "NO"
"Gentiana bavarica subsp. bavarica" "SPEED2ZERO" "Vascular_plants" NA "SUBSPECIES" "INN" NA "LC" NA "Gentiana" "Gentianaceae" "Gentianales" "Angiospermae" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.112 2 "Broadleaved" 167.15 50.917 14.45 0.241 0.03 15.6 28.08822944 2.79 "Anemochory" "None" "6-9" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.1606358448806 2.28936844798176 3 8.20668817681036 2.77929386944661 1.4 3.52344866722565 2.86396393476328 2.66666666666667 4.5331654705764 3.183943321199 8.21077940198188 2.64204499126512 "alt_montane" 593.983148937256 657.838798498258 2180.52934281218 1e-04 0.00055 0.001 1126.46649154138 "YES"
"Gentiana bavarica subsp. subacaulis" "SPEED2ZERO" "Vascular_plants" "Gentiana bavarica L." "SUBSPECIES" "INN" NA "LC" NA "Gentiana" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.275 2 "Broadleaved" 574.01 70.175 14.738 0.24 0.262666666666667 25.296 24.3033333333333 0.07 "Anemochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 "Calcareous" 4 5.18913340467863 2.7528054930142 2.6 6.30143485468944 5.10283424015502 2 2.93325005185781 2.78836114375771 2.2 3.31323715138665 4.67209994459121 7.03478320759648 4.01306611111951 "alt_montane" 274.245759381042 956.913682294474 2345.84277287967 1e-04 0.003 0.001 11555.8781703163 "NO"
"Gentiana brachyphylla" "SPEED2ZERO" "Vascular_plants" "Gentiana brachyphylla Vill." "SPECIES" "INN" NA "LC" NA "Gentiana" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.03 1 "Broadleaved" 16.58 66.297 13.6100904513636 0.228 0.251 18.453 26.56474334 0.0956 "Anemochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3 4.17749966261643 2.80076998947591 1.4 5.41592367544321 6.28277720174656 1.4 1.97314322917565 3.96328346639959 1.8 0.354856316657318 3.08399924416897 8.8901636803096 3.66330670249274 "alt_nival" 1937.96199570865 2362.0482937451 3015.86960671817 1e-04 0.00055 0.001 674.000121812495 "NO"
"Gentiana campestris" "SPEED2ZERO" "Vascular_plants" NA "SPECIES" "INN" NA "LC" NA "Gentiana" "Gentianaceae" "Gentianales" "Angiospermae" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.116875 1 "Broadleaved" 81.07 62.092 16.44 0.214 0.118 12.8 44.0544254266667 0.023 "Anemochory" "Endochory" "7-10" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 4.28512878825982 3.14128225094501 2.6 6.37906328838903 4.89147743619911 2 4.10278025254959 4.93848156660447 2.2 2.03459003091221 3.74653146524113 7.9776842268139 4.69087165098045 "alt_alpine" 1524.70394166287 1789.33610528272 2657.68310685208 1e-04 0.003 0.001 667944.734021875 "NO"
"Gentiana campestris subsp. baltica" "InfoSpecies" "Vascular_plants" "Gentianella campestris subsp. baltica (Murb.) Tutin ex N.M.Pritch." "SUBSPECIES" "INN" NA "DD" NA "Gentianella" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.085 2 "Broadleaved" 500 44.229 31.6366666666667 0.234 0.318 47.5 14.7166666666667 0.77 "Anemochory" "Endochory" "8-10" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3.33333333333333 5.22012482379 3.18527747575708 2.5 5.68475439476757 6.18450680932425 2 2.55908511890224 2.44662886820381 2.2 4.02946390036961 4.00516026394585 7.7372657451687 2.96363971717429 "alt_subalpine" 422.60883838724 641.03978059706 1688.70017198739 1e-04 0.003 0.001 17172.23184492 "NO"
"Gentiana campestris subsp. campestris" "SPEED2ZERO" "Vascular_plants" NA "SUBSPECIES" "INN" NA "LC" NA "Gentiana" "Gentianaceae" "Gentianales" "Angiospermae" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.138363636363636 1 "Broadleaved" 354.73 38.779 29.12184666 0.17 0.162818792 50.3 14.04 0.57 "Anemochory" "None" "5-7" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 4.32277672619581 2.47358616921388 2 6.03384126777752 3.91976416959215 1.4 3.86757579709106 2.43951005390105 2 1.67697589686826 2.64354516456554 6.55042942646922 3.45488943736459 "alt_subalpine" 1280.98637495977 1575.23999580323 2641.62698895108 1e-04 0.00055 0.015 7683.55603699055 "NO"
"Gentiana ciliata" "SPEED2ZERO" "Vascular_plants" NA "SPECIES" "INN" NA "LC" NA "Gentiana" "Gentianaceae" "Gentianales" "Angiospermae" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Geophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.146111111111111 1 "Broadleaved" 243.12 43.784 20.0542298377778 0.199 0.019184 26.8 12.7407139533333 2.864 "Anemochory" "None" "8-10" 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 3.13928373600664 2.58825987311653 2.6 6.90960806646993 4.09573678265471 1.4 2.5333025009942 3.75958494045277 2.66666666666667 3.35323873531859 2.79095648305556 7.91811204869709 4.40034818383211 "alt_subalpine" 360.280078237834 653.083264489612 2149.07128027261 1e-04 0.00055 0.001 2430.03794416045 "NO"
"Gentiana clusii" "SPEED2ZERO" "Vascular_plants" "Gentiana clusii E.P.Perrier & Songeon" "SPECIES" "INN" NA "LC" NA "Gentiana" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.058 1 "Broadleaved" 692.48 99.039 10.097 0.214 0.225 12.193 39.6342882833333 0.44 "Anemochory" "None" "5-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 "Calcareous" 2 4.35823955388208 2.41694799335776 3 8.53481129968497 3.27131947647649 1.4 2.40420405433188 3.91826896895427 2.66666666666667 2.14407089439331 3.79715853080321 8.785114513701 2.90855992377642 "alt_alpine" 724.943114691415 1383.36258129774 2378.35735437685 1e-04 0.00055 0.001 74.9669231468236 "NO"
"Gentiana cruciata" "SPEED2ZERO" "Vascular_plants" "Gentiana cruciata L." "SPECIES" "INN" NA "VU" NA "Gentiana" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.331 1 "Broadleaved" 208.9 48.901 17.69 0.21 0.19766 22.1 21.2266666666667 0.14 "Anemochory" "Endochory" "7-9" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 "Calcareous" 2 3.28487623325917 3.30311283581285 2.6 7.60877362899673 4.3649881264666 1.4 3.14081725422791 4.38788623640008 2.66666666666667 4.20661130988101 4.07453972449692 6.85813979201751 4.77476791736517 "alt_subalpine" 361.365167035299 925.988700067324 1924.58206294221 1e-04 0.00055 0.001 15.3555168995697 "NO"
"Gentiana engadinensis" "Origin-Alps" "Vascular_plants" "Gentianella engadinensis (Wettst.) Holub" "SPECIES" "IEP" NA "NT" NA "Gentianella" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.215 1 "Broadleaved" 519.29 78.929 7.10532178657468 0.207 0.17 16.295 37.75049553 0.356 "Anemochory" "Endochory" "7-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.7223151301392 3.32699603005173 2.6 6.68993443540292 5.72450821952917 1.4 2.0960627461284 4.22494676414642 2.66666666666667 1.4460469765011 4.58834318032078 8.48351972280081 4.13998855609471 "alt_alpine" 1823.091038198 2097.94707464566 2535.73018049685 1e-04 0.00055 0.001 919661.735470178 "NO"
"Gentiana germanica" "SPEED2ZERO" "Vascular_plants" NA "SPECIES" "INN" NA "VU" NA "Gentiana" "Gentianaceae" "Gentianales" "Angiospermae" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.138 1 "Broadleaved" 336.71 49.638 18.355 0.217 0.0146766666666667 18.6 15.74921431 1.454 "Anemochory" "Endochory" "8-10" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 4.24656799903992 1.94796595747051 2.125 6.78718173475015 3.63256654049142 1.4 2.2092343436177 2.3506172108744 2.2 3.51997546358427 3.49555099494652 7.62544469541229 2.51289002719084 "alt_subalpine" 377.985268092901 551.069207316544 1997.10468383534 0.002 0.003 0.005 61814.3505933526 "NO"
"Gentiana germanica subsp. germanica" "SPEED2ZERO" "Vascular_plants" "Gentianella germanica subsp. germanica" "SUBSPECIES" "INN" NA NA NA "Gentianella" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.512 3.5 "Broadleaved" 110.62 54.423 16.85 0.195 0.063 16.6 15.2666666666667 5.4286 "Myrmecochory" "None" "4-5" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Mixed" 2 3.54128964892111 2.17802650549049 2 8.14882254485786 2.32016623115805 1.4 3.13134862529054 2.2357559755228 2 3.61992608353204 2.47940142707674 6.9060220670035 2.76982198897175 "alt_montane" 380.706977886919 505.041558734703 1821.03243491357 0.001 0.003 0.015 125.017391280818 "NO"
"Gentiana germanica subsp. rhaetica" "SPEED2ZERO" "Vascular_plants" "Gentianella rhaetica (A.Kern. & Jos.Kern.) Á.Löve & D.Löve" "SUBSPECIES" "INN" NA NA NA "Gentianella" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.795 4 "Broadleaved" 1174.13 72.209 19.458125 0.245 0.272434748833333 15 29.721168111 0.495 "Anemochory" "None" "7-8" 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 4.20720736258848 2.421634663823 2.6 7.28486601623466 2.78249183958083 1.4 2.98067185602441 2.77814278151444 2.66666666666667 4.57996599319109 2.64354516456554 7.38435130960058 2.61017836975105 "alt_subalpine" 405.956804668931 692.724999570241 1768.27998222495 0.001 0.003 0.005 6537.77935240013 "YES"
"Gentiana germanica subsp. solstitialis" "SPEED2ZERO" "Vascular_plants" "Gentianella germanica subsp. germanica" "SUBSPECIES" "INN" NA NA NA "Gentianella" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.258 3 "Broadleaved" 524.64 39.958 24.1254486142733 0.185 0.043258 23.5 15.9539583616667 0.115 "Anemochory" "None" "6-9" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.54128964892111 2.17802650549049 2.6 8.14882254485786 2.32016623115805 1.4 3.13134862529054 2.2357559755228 2.66666666666667 3.61992608353204 2.47940142707674 6.9060220670035 2.76982198897175 "alt_montane" 319.993180429604 557.332510810941 1532.32461652782 0.001 0.003 0.005 115.292766449162 "NO"
"Gentiana insubrica" "SPEED2ZERO" "Vascular_plants" "Gentianella insubrica (H.Kunz) Holub" "SPECIES" "IEP" NA "VU" NA "Gentianella" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.034 1 "Broadleaved" 2894 51.691 21.33 0.208 0.017097 15.78 39.6342882833333 6.192 "Anemochory" "Endochory" "6-9" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 3.36666059584729 2.76873634546855 2.6 4.60879551505316 5.42007030873615 1.4 2.76816032630396 5.00641830025783 2.66666666666667 3.5988049436409 5.55475637641515 7.54394412111162 3.42686350443097 "alt_subalpine" 1171.93065088869 1501.44800357582 2317.21157416931 0.001 0.003 0.001 28.1413943787306 "NO"
"Gentiana ligustica" "EEA" "Vascular_plants" "Gentiana ligustica Vilm. & Chopinet" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Gentiana" "Gentianaceae" "Gentianales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.091 1 "Broadleaved" 343.27 57.183 13.352097005825 0.207 0.277 20.855 13.4833333333333 0.33 "Anemochory" "None" "4-7" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Calcareous" 2 3.58061523794098 4.46232812201949 2.6 8.23743579300215 4.45446785241144 1.4 2.34586351261341 3.11529639050365 2.66666666666667 2.22889075793074 5.00314402418906 7.1881989287042 6.51945092973941 "alt_subalpine" 907.895854526396 1306.43145760341 2157.72541184469 1e-04 0.00055 0.001 8055.62608977119 "NO"
