"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Leucodon sciuroides" "SPEED2ZERO" "Bryophytes" "Leucodon sciuroides (Hedw.) Schwägr." "SPECIES" "INN" NA "LC" NA "Leucodon" "Leucodontaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "longLived_shuttle" 1 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 16.7 14 40.83 23 1 400 0 0 0 0 1 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 48 0 2 0 79 2 1 78 0 0 1 684 0 64 0 0 0 0 "mix" 0 0 2 4 2 6 3 6 0 5 4 8 4 5 8.35 726 0 900 1800 1667323.05502637 "NO"
"Lewinskya acuminata" "InfoSpecies" "Bryophytes" "Lewinskya acuminata (H.Philib.) F.Lara, Garilleti & Goffinet" "SPECIES" NA NA "NT" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 1 "erect" 1 1 0 "monoicous" "common" 6.7 1 8.5 24 0 260 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 "open" 0 0 0 4 2 6 3 5 0 9 5 9 4 6 13.85 673.3 0 800 1600 1034990.3978359 "NO"
"Lewinskya affinis" "InfoSpecies" "Bryophytes" "Lewinskya affinis (Brid.) F.Lara, Garilleti & Goffinet" "SPECIES" NA NA "LC" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 1 "erect" 1 1 0 "monoicous" "occasional" 6.7 1.1 25 18 1 600 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 42 0 0 1 8 1 5 0 0 0 0 "mix" 0 0 0 4 2 6 2 7 0 4 4 8 2 5 7.15 696.4 0 1100 2200 378536.181746424 "NO"
"Lewinskya affinis aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 11 5 7.5 0 400 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 6 3 6 3 6 0 7 4 4 2 4 9.65 775.9 0 900 1680 653868.13561013 "YES"
"Lewinskya fastigiata" "InfoSpecies" "Bryophytes" "Lewinskya fastigiata (Bruch ex Brid.) Vigalondo, F.Lara & Garilleti" "SPECIES" NA NA "LC" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 "acrocarpous" "turf" "shortLived_shuttle" 1 "erect" 1 1 0 "dioicous" "common" 6.7 0 21.25 23.5 0 400 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 33 0 1 0 0 0 0 "mix" 0 0 1 7 3 5 2 5 0 6 4 5 2 5 9.45 1026.9 0 0 0 560851.105945664 "NO"
"Lewinskya killiasii" "InfoSpecies" "Bryophytes" "Lewinskya killiasii (Müll.Hal.) Kiebacher, Köckinger & Jan Kučera" "SPECIES" NA NA "VU" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "rare" 16.7 15 10 18 0 90 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 5 3 5 3 4 0 2 3 8 4 6 3.65 1209.2 200 1400 2900 26126.8186223317 "NO"
"Lewinskya killiasii subsp. killiasii" "InfoSpecies" "Bryophytes" "Lewinskya killiasii subsp. killiasii" "SUBSPECIES" NA NA "VU" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 "acrocarpous" "turf" "annual_shuttle" 0 "erect" 1 1 0 "monoicous" "common" 3.3 7 4 20 0 200 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 5 3 5 3 3 0 9 4 8 5 3 11.65 833.8 0 700 0 653868.13561013 "NO"
"Lewinskya killiasii subsp. simonyi" "InfoSpecies" "Bryophytes" "Lewinskya killiasii subsp. simonyi (Schlüsslmayr) Kiebacher, Köckinger & Jan Kučera" "SUBSPECIES" NA NA "EN" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "rare" 16.7 18 70 15.5 1 42 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 5 3 5 2 4 0 1 3 8 3 7 5.35 765.3 5 1150 2600 653868.13561013 "NO"
"Lewinskya laevigata" "InfoSpecies" "Bryophytes" "Lewinskya laevigata (J.E.Zetterst.) F.Lara, Garilleti & Goffinet" "SPECIES" NA NA "CR" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "occasional" 6.7 15 14 18.5 0 62 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 6 2 2 2 2 0 1 2 7 3 7 0.85 1209.2 500 1750 3000 136.831813403136 "NO"
"Lewinskya rupestris" "InfoSpecies" "Bryophytes" "Lewinskya rupestris (Schleich. ex Schwägr.) F.Lara, Garilleti & Goffinet" "SPECIES" NA NA "LC" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "occasional" 6.7 9 120 15.5 0 42 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 3 0 1 0 6 5 2 116 0 1 1 11 0 2 0 0 0 0 "edges" 0 1 0 3 2 6 2 3 0 2 3 8 2 4 8.15 726.8 0 1500 3000 560851.105945664 "NO"
"Lewinskya speciosa" "InfoSpecies" "Bryophytes" "Lewinskya speciosa (Nees) F.Lara, Garilleti & Goffinet" "SPECIES" NA NA "LC" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "shortLived_shuttle" 1 "erect" 1 1 0 "monoicous" "occasional" 6.7 8 31.25 34.5 0 52 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 6 0 0 1 4 0 2 0 0 0 0 "mix" 0 0 0 5 2 5 2 5 0 2 3 7 2 6 5.55 712.2 0 1600 3200 1971969.53006446 "NO"
"Lewinskya speciosa aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "EN bis LC" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "common" 3.3 0.25 12.5 24 0 500 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 2 2 5 2 4 0 6 4 9 4 6 11.25 749.2 0 510 1000 1847728.16576333 "YES"
"Lewinskya striata" "InfoSpecies" "Bryophytes" "Lewinskya striata (Hedw.) F.Lara, Garilleti & Goffinet" "SPECIES" NA NA "LC" NA "Lewinskya" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "acrocarpous" "turf" "shortLived_shuttle" 1 "erect" 1 1 0 "monoicous" "occasional" 6.7 1.1 23.75 27 0 76 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 0 0 0 2 0 0 11 0 1 1 251 0 52 0 0 0 0 "mix" 0 0 0 5 2 6 2 7 0 3 3 8 2 4 8.35 758.3 0 1100 2200 1847728.16576333 "NO"
"Liochlaena lanceolata" "SPEED2ZERO" "Bryophytes" "Liochlaena lanceolata Nees" "SPECIES" "INN" NA "NT" NA "Liochlaena" "Jungermanniaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "foliose" "turf" "colonist" 0 "erect" 0 1 0 "monoicous" "common" 6.7 17 23.75 14.5 1 23 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 0 1 2 3 1 0 0 1 5 1 0 1 32 0 0 0 0 "closed" 0 0 0 6 4 1 3 3 0 3 3 4 2 0 5.15 715.2 0 1000 2000 613687.340636411 "NO"
"Loeskeobryum brevirostre" "SPEED2ZERO" "Bryophytes" "Loeskeobryum brevirostre (Brid.) M.Fleisch." "SPECIES" "INN" NA "LC" NA "Loeskeobryum" "Hylocomiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 "pleurocarpous" "weft" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 12 81 22.25 0 300 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 11 30 0 0 3 10 0 0 9 1 11 1 6 1 5 0 0 0 0 "closed" 0 0 0 5 3 6 4 4 0 5 4 5 2 4 9.25 905.1 5 815 1625 8042.05891761621 "NO"
"Lophocolea bidentata" "SPEED2ZERO" "Bryophytes" "Lophocolea bidentata (L.) Dumort." "SPECIES" "INN" NA "LC" NA "Lophocolea" "Lophocoleaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "foliose" "turf" "perennial" 0 "erect" 0 1 0 "dioicous" "occasional" 16.7 45 15 15 0 3000 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 45.5 115.5 1 4 11 12 7 2 7 1 11.5 1 18 1 82 0 5 0 0 "mix" 0 0 2 6 3 5 3 7 0 3 3 7 3 5 5.55 713.3 0 405 810 613687.340636411 "NO"
"Lophocolea bidentata subsp. bidentata" "InfoSpecies" "Bryophytes" NA "SUBSPECIES" "INN" NA "LC" NA "Lophocolea" "Lophocoleaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "foliose" "mat" "colonist" 0 "erect" 0 1 0 "dioicous" "common" 6.7 8 17.5 24 0 110 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 1 2 0 4 1 6 1 3 0 1 0 1 0 0 0 0 "open" 0 0 0 4 3 3 2 3 0 0 2 9 4 5 8.45 746.8 800 2050 3000 8042.05891761621 "YES"
"Lophocolea heterophylla" "SPEED2ZERO" "Bryophytes" "Lophocolea heterophylla (Schrad.) Dumort." "SPECIES" "INN" NA "LC" NA "Lophocolea" "Lophocoleaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "foliose" "turf" "colonist" 0 "erect" 0 1 0 "monoicous" "common" 6.7 9 21.67 14 1 62 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 108 0 0 1 6 0 0 10 1 9 1 51 1 198 0 0 0 0 "closed" 0 0 0 4 3 3 2 4 0 3 3 4 2 5 5.75 701.9 0 437.5 875 1034990.3978359 "NO"
"Lophocolea heterophylla aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Lophocolea" "Lophocoleaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "mat" "colonist" 0 "erect" 0 1 0 "monoicous" "common" 6.7 0 21.67 28 0 400 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 15 0 0 0 2 0 0 1 1 0 0 0 0 1 0 0 0 0 "mix" 0 0 0 7 4 7 3 4 0 4 3 4 2 4 9.05 710.2 0 0 0 2727303.73239783 "YES"
"Lophocolea heterophylla subsp. heterophylla" "SPEED2ZERO" "Bryophytes" "Lophocolea heterophylla subsp. heterophylla" "SUBSPECIES" "INN" NA "LC" NA "Lophocolea" "Lophocoleaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "foliose" "turf" "perennial" 0 "erect" 0 1 0 "dioicous" "rare" 16.7 18 30 21.25 0 40 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 154 0 0 0 8 1 1 8 1 25 1 122 1 652 0 6 0 0 "closed" 0 0 0 5 3 6 2 5 0 3 3 7 2 6 5.15 712.2 0 1400 2750 378536.181746424 "NO"
"Lophocolea minor" "SPEED2ZERO" "Bryophytes" "Lophocolea minor Nees" "SPECIES" "INN" NA "LC" NA "Lophocolea" "Lophocoleaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "foliose" "weft" "colonist" 0 "erect" 0 1 0 "both" "rare" 6.7 17 39 12.5 1 76 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 176 0 6 2 19 1 3 17 1 4 1 17 1 24 0 3 0 0 "open" 0 0 1 5 3 7 3 4 0 3 3 6 3 7 5.35 708.4 0 1400 2800 85506.9142792737 "NO"
"Lophozia ascendens" "SPEED2ZERO" "Bryophytes" "Lophozia ascendens (Warnst.) R.M.Schust." "SPECIES" "INN" NA "LC" NA "Lophozia" "Lophoziaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 "foliose" "turf" "colonist" 0 "erect" 0 1 0 "dioicous" "rare" 6.7 7 7 9.5 1 1500 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 2 1 7 1 62 0 2 0 0 "closed" 0 0 0 6 3 2 2 3 0 3 2 4 2 7 4.55 864.4 0 1100 2200 613687.340636411 "NO"
"Lophozia bicrenata" "SPEED2ZERO" "Bryophytes" "Isopaches bicrenatus (Schmidel ex Hoffm.) H.Buch" "SPECIES" "INN" NA "VU" NA "Isopaches" "Anastrophyllaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 "foliose" "mat" "colonist" 0 "erect" 0 1 0 "dioicous" "rare" 6.7 7 6.83 10 1 23 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 "mix" 0 0 0 6 4 2 2 3 0 3 3 7 3 5 6.55 754.6 100 1060 2353 43355.4856212313 "NO"
