"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Meadow_sp" "Overwinter_stage" "BodyLength_mm" "BodyWidth_mm" "Litter_size" "Flight_capacity" "Wing_length_mm" "Wing_width_mm" "Wingspan_mm" "Diet" "Diet_WoodyFlower" "Diet_HerbFlower" "Diet_Fungi" "Diet_Scav" "Diet_Mineral" "LARVA_Diet_range" "LARVA_Diet_Grass" "LARVA_Diet_Herbs" "LARVA_Diet_Woody" "LARVA_DietPart_Flower" "LARVA_DietPart_Leaf" "LARVA_DietPart_Bud" "LARVA_DietPart_Stem" "nGenus" "nFamily" "PrimaryHostplantFamily" "SecondaryHostplantFamily" "HostPlantIndex" "Ter" "Aqu" "Arb" "Aer" "CanopyAffinity" "Biotope_range" "HAB_MesoGrass" "HAB_DryGrass" "HAB_Shrubs" "HAB_Forests" "HAB_TallGrass" "HAB_Wetlands" "HAB_Water" "HAB_Rocks" "HAB_Human" "LARVA_Soil" "LARVA_Ground" "LARVA_Field" "LARVA_Shrubs" "LARVA_Forests" "Basking_dorsalA" "Basking_dorsalR" "Basking_wings" "EIV_Temp" "AnnuMeanTemp" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Acronicta alni" "SPEED2ZERO" "Insects" "Acronicta alni (Linnaeus, 1767)" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "larva" 11.5 2 1 0.181818181818182 15 8 28.75 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 0 1 0 0 2 1 "Fabaceae" "None" 0.707 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 0 2 4.14 0 0 1 1 1 0.2 92915.8755674969 "YES"
"Acronicta auricoma" "SPEED2ZERO" "Insects" "Acronicta auricoma (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "larva" 11 3 1 0.181818181818182 15 8.5 25.75 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 1 0 0 0 1 0 0 1 1 "Fabaceae" "None" 1 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 1 0 0 0 1 1 1 0 0 0 1 1 0 1 9.19 0 1 1 0 0 0.2 280970.671296238 "YES"
"Acronicta cuspis" "SPEED2ZERO" "Insects" "Acronicta cuspis (Hübner)" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "larva" 8 2.5 3 0.454545454545455 15 10 25.75 "Herbivorous" 0 1 0 0 1 "narrow_oligophag" 0 0 1 0 1 0 0 2 1 "Fabaceae" "None" 0.577 0 0 1 1 "Canopy generalist" "oligotope" 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 4 7.74 0 0 1 0 0 0.2 881820.929866999 "YES"
"Acronicta euphorbiae" "SPEED2ZERO" "Insects" "Acronicta euphorbiae (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "larva" 11.5 2 4 0.272727272727273 10.14 8 24.25 "Herbivorous" 0 1 0 0 0 "oligophag" 0 1 0 1 1 0 0 2 1 "Fabaceae" "None" 0.577 0 0 1 1 "Canopy generalist" "stenotope" 0 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0 0 4 9.51 0 1 1 0 0 0.2 10451.6488100802 "YES"
"Acronicta leporina" "SPEED2ZERO" "Insects" "Acronicta leporina (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 "larva" 11 2.5 3 0.0909090909090909 15 8 28 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 0 1 1 1 0 0 1 1 "Fabaceae" "None" 0.707 0 0 1 1 "Mixed canopy (open affinity)" "stenotope" 0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0 0 4 7.66 0 1 1 1 0 0 1300.57158031567 "YES"
"Acronicta megacephala" "SPEED2ZERO" "Insects" "Acronicta megacephala (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 "larva" 10 2.5 3 0.181818181818182 10.375 7.5 25 "Herbivorous" 0 1 0 0 1 "narrow_oligophag" 0 1 0 1 1 0 0 2 1 "Fabaceae" "None" 0.707 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 1 0 1 0 1 0 0 0 0 0 1 1 0 0 1 0 0 4 8.12 0 0 1 0 0 0.2 92915.8755674969 "YES"
"Acronicta menyanthidis" "SPEED2ZERO" "Insects" "Acronicta menyanthidis (Esper)" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 "larva" 13.5 2.5 3 0.545454545454545 16 10.5 30 "Herbivorous" 0 1 0 0 0 "oligophag" 1 1 0 0 1 0 0 2 1 "Fabaceae" "None" 0.577 0 0 1 1 "Canopy generalist" "oligotope" 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 4 8.27 1 0 1 0 0 0.533333333333333 712.570600480268 "YES"
"Acronicta psi" "SPEED2ZERO" "Insects" "Acronicta psi (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "larva" 12 3 2 0.272727272727273 11.375 10.5 30 "Herbivorous" 0 1 0 0 0 "oligophag" 0 0 1 0 1 0 0 3 1 "Fabaceae" "None" 0.289 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 1 0 0 0 0 1 1 1 1 1 0 0 1 0 0 4 8.84 0 0 1 0 0 0.466666666666667 45099.6024151913 "YES"
"Acronicta rumicis" "SPEED2ZERO" "Insects" "Acronicta rumicis Linnaeus, 1758" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "larva" 11 2.5 2 0.636363636363636 13.5 8.5 25.25 "Herbivorous" 0 1 0 0 1 "narrow_oligophag" 0 0 1 1 0 0 0 1 1 "Fabaceae" "None" 1 0 0 1 1 "Mixed canopy (open affinity)" "stenotope" 1 0 1 0 0 0 0 1 1 1 0 1 0 0 1 0 0 4 8.69 1 0 1 1 0 0.466666666666667 755.78719587821 "YES"
"Acronicta strigosa" "SPEED2ZERO" "Insects" "Acronicta strigosa (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "larva" 9 2.5 2 0.454545454545455 15 9 22 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1 1 "Fabaceae" "None" 0.707 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 1 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 9.28 0 1 1 1 1 0.2 148308.309370658 "YES"
"Acronicta tridens" "SPEED2ZERO" "Insects" "Acronicta tridens (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Acronicta" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 "larva" 11 2.5 3 0.636363636363636 15.8375 7.5 24.75 "Herbivorous" 0 1 0 0 0 "oligophag" 0 1 0 0 1 0 0 2 1 "Fabaceae" "None" 0.25 0 0 1 1 "Canopy generalist" "oligotope" 1 0 0 0 1 0 0 0 1 1 1 1 0 0 1 1 0 3 9.28 1 1 1 1 0 0.2 724445.861289367 "YES"
"Actebia praecox" "SPEED2ZERO" "Insects" "Actebia praecox Linnaeus, 1758" "SPECIES" "INN" NA NA NA "Actebia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 "larva" 12 3 3 0.727272727272727 15.5 8.5 25.75 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 0 1 1 1 0 0 1 1 "Fabaceae" "None" 0.577 0 0 1 1 "Canopy generalist" "stenotope" 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 3 8.51 0 0 1 1 0 0 10451.6488100802 "YES"
"Actinotia polyodon" "SPEED2ZERO" "Insects" "Actinotia polyodon (Clerck, 1759)" "SPECIES" "INN" NA NA NA "Actinotia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 "larva" 11.5 2 2 0.272727272727273 15 7.5 28 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1 1 "Fabaceae" "None" 0.707 1 0 1 1 "Canopy generalist" "oligotope" 1 1 1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 1 7.52 0 0 1 1 1 0.2 143436.829090824 "YES"
"Actinotia radiosa" "InfoSpecies" "Insects" "Actinotia radiosa (Esper, 1804)" "SPECIES" "INN" NA NA NA "Actinotia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "larva" 11 2 2 0.0909090909090909 14.92 7.5 29 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 0 1 0 1 0 0 1 1 "Fabaceae" "None" 0.5 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 1 0 1 0 0 1 0 1 1 1 0 0 1 0 0 3 1.7 0 0 1 1 1 0.133333333333333 88495.3465593361 "YES"
"Adscita albanica" "InfoSpecies" "Insects" "Adscita albanica (Naufock, 1926)" "SPECIES" NA NA "NT" NA "Adscita" "Zygaenidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 "cocoon" 19 4 3 0.545454545454545 19.5 12 39 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 1 0 0 1 1 0 0 1 1 "Brassicaceae" "None" 0.5 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 4 8.61 0 1 1 1 0 0.133333333333333 2471.37538764184 "YES"
"Adscita alpina" "SPEED2ZERO" "Insects" "Adscita alpina (Alberti, 1937)" "SPECIES" "INN" NA "NT" NA "Adscita" "Zygaenidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 "cocoon" 16 3.5 3 0.545454545454545 21.5 12 37 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 4 3 "Brassicaceae" "None" 0.577 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 1 7.66 1 1 1 1 1 0.2 543257.792190864 "NO"
"Adscita dujardini" "SPEED2ZERO" "Insects" "Adscita dujardini Efetov & Tarmann, 2014" "SPECIES" "INN" NA "NT" NA "Adscita" "Zygaenidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 "cocoon" 14.5 4 3 0.272727272727273 22 14 37.25 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 0 1 1 1 0 0 1 1 "Brassicaceae" "None" 0.707 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 4 6.9 0 0 1 1 0 0.533333333333333 5411.90526671441 "NO"
"Adscita geryon" "SPEED2ZERO" "Insects" "Adscita geryon (Hübner)" "SPECIES" "INN" NA "NT" NA "Adscita" "Zygaenidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 "cocoon" 14 3 3 0.363636363636364 20 12 38 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 0 1 1 1 0 0 1 1 "Brassicaceae" "None" 0.707 0 0 1 1 "Canopy generalist" "oligotope" 1 0 1 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 7.61 0 0 1 1 0 0.466666666666667 278.904671391605 "YES"
"Adscita mannii" "SPEED2ZERO" "Insects" "Adscita mannii (Lederer, 1853)" "SPECIES" "INN" NA "CR" NA "Adscita" "Zygaenidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "cocoon" 16 3.5 3 0.363636363636364 20.5 13 40 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 0 1 0 0 1 1 "Brassicaceae" "None" 0.5 0 0 1 1 "Mixed canopy (open affinity)" "stenotope" 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 0 0 4 9.07 1 1 1 0 0 0.2 17164.1763985609 "NO"
"Adscita statices" "SPEED2ZERO" "Insects" "Adscita statices (Linnaeus, 1758)" "SPECIES" "INN" NA "NT" NA "Adscita" "Zygaenidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "cocoon" 17 4 3 0.272727272727273 21 12 36.75 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 0 1 1 1 0 0 1 1 "Brassicaceae" "None" 0.707 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 4 7.44 0 1 1 1 0 0.2 291259.6826267 "NO"
"Aedia funesta" "SPEED2ZERO" "Insects" "Aedia funesta Esper" "SPECIES" "INN" NA NA NA "Aedia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 "larva" 13.5 2.5 3 0.727272727272727 18 10 31 "Herbivorous" 0 1 0 0 1 "oligophag" 0 1 0 1 1 0 0 4 1 "Fabaceae" "None" 0.289 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 1 1 1 0 0 0 0 0 1 1 1 1 0 0 1 0 0 5 10.63 0 1 1 0 0 0 2021.1509672551 "YES"
"Aedia leucomelas" "SPEED2ZERO" "Insects" "Aedia leucomelas (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Aedia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 "larva" 12 2.5 2 0.454545454545455 14.92 9 24.75 "Herbivorous" 0 1 0 0 0 "oligophag" 0 1 0 1 1 0 0 2 1 "Fabaceae" "None" 0.158 1 0 1 1 "Mixed canopy (open affinity)" "stenotope" 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 4 8.37 0 1 1 0 0 0.2 94449.4049417687 "YES"
"Aetheria bicolorata" "SPEED2ZERO" "Insects" "Hecatera bicolorata Hufnagel, 1766" "SPECIES" "INN" NA NA NA "Hecatera" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 "larva" 11 2 3 0.181818181818182 15.25 5.5 31 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 0 1 1 1 0 0 2 1 "Fabaceae" "None" 0.333 0 0 1 1 "Canopy generalist" "oligotope" 1 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 4 4.89 0 0 1 1 1 0 796.486931557001 "YES"
"Aetheria dysodea" "SPEED2ZERO" "Insects" "Hecatera dysodea (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Hecatera" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "larva" 14 3 3 0.0909090909090909 13.5 9.5 31 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 0 1 0 0 1 1 "Fabaceae" "None" 0.289 0 0 1 1 "Mixed canopy (open affinity)" "stenotope" 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 3.74 0 0 1 1 1 0 81559.8053092133 "YES"
