"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "THALLUS_type1" "THALLUS_type2" "THALLUS_type3" "THALLUS_type4" "THA_Morpho_type1" "THA_Morpho_type2" "THA_Morpho_type3" "THA_Morpho_type4" "THA_Morpho_type5" "THA_Morpho_type6" "THA_Morpho_type7" "THA_Morpho_type8" "THA_Morpho_type9" "THA_Morpho_type10" "THA_Morpho_type11" "THA_Morpho_type12" "THA_Morpho_type13" "THA_Morpho_type14" "THA_Growth1" "THA_Growth2" "THA_Growth3" "THA_Growth4" "THA_Growth5" "THA_Growth6" "THA_Growth7" "THA_Growth8" "THA_Growth9" "THA_Growth10" "THA_Growth11" "THA_Growth12" "THA_Pruinosity" "THA_Cilia" "THA_UpCol_black" "THA_UpCol_brown" "THA_UpCol_white" "THA_UpCol_yellow" "THA_UpCol_grey" "THA_UpCol_red" "THA_UpCol_green" "THA_UpCol_blue" "THA_LowCol_black" "THA_LowCol_brown" "THA_LowCol_white" "THA_LowCol_yellow" "THA_LowCol_grey" "THA_LowCol_red" "THA_LowCol_green" "THA_LowCol_blue" "THA_Rhizines" "THA_Rhizines_type1" "THA_Rhizines_type2" "THA_Rhizines_type3" "THA_Rhizines_type4" "THA_Rhizines_type5" "THA_Rhizines_type6" "THA_Rhizines_type7" "THA_Isidia" "THA_Soredia" "Ascomata" "ASCOMA_type1" "ASCOMA_type2" "ASCOMA_type3" "ASCM_link1" "ASCM_link2" "ASCM_link3" "ASCM_link4" "ASCM_link5" "ASCM_Paraphyses" "ASCOPORES_mean" "ASCP_PigmentCol1" "ASCP_PigmentCol2" "ASCP_PigmentCol3" "ASCP_PigmentCol4" "ASCP_PigmentCol5" "ASCP_PigmentCol6" "ASCP_PigmentCol7" "ASCP_PigmentCol8" "ASCP_PigmentCol9" "ASCP_PigmentCol10" "ASCP_PigmentCol11" "ASCP_PigmentCol12" "ASCP_Septa" "ASCP_Septa_type1" "ASCP_Septa_type2" "ASCP_TransSepta_lower" "ASCP_TransSepta_mean" "ASCP_TransSepta_upper" "ASCP_Perispore_type1" "ASCP_Perispore_type2" "ASCP_Perispore_type3" "ASCP_Perispore_type4" "ASCP_Perispore_type5" "PPhotobiont" "SPhotobiont" "PPhotobiont_type1" "PPhotobiont_type2" "PPhotobiont_type3" "Fos" "Ter" "Aqu" "Arb" "Aer" "HAB_1" "HAB_2" "HAB_3" "HAB_4" "HAB_5" "Substrate" "Substrate_type1" "Substrate_type2" "Substrate_type3" "Substrate_type4" "Substrate_type5" "Substrate_type6" "Substrate_type7" "Substrate_type8" "Substrate_type9" "EIV_Light" "EIV_Temp" "EIV_Cont" "EIV_Moisture" "EIV_pH" "EIV_Eutroph" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Opegrapha vulgata subsp. subsiderella" "InfoSpecies" "Lichens" NA "SUBSPECIES" NA NA NA NA "Opegrapha" "Opegraphaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 "present" 1 0 0 1 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 3 3 3 0 0 0 0 0 "present" "absent" 0 0 1 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 3 6 2 4 4 2 32414489.2874705 "YES"
"Opegrapha vulgata subsp. vulgata" "InfoSpecies" "Lichens" NA "SUBSPECIES" NA NA NA NA "Opegrapha" "Opegraphaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 1 0 0 1 1 0 0 0 0 1 0 "present" 1 0 0 0 0 0 0 "present" "absent" "absent, present" 1 0 0 0 0 1 1 0 "present" 8 1 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 7 7 6 1 0 0 0 0 "present" "absent" 0 0 1 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 3 5 1 5 5 2 32414489.2874705 "YES"
"Ophioparma ventosa" "InfoSpecies" "Lichens" "Ophioparma ventosa (L.) Norman" "SPECIES" NA NA "NE" NA "Ophioparma" "Ophioparmaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7 3 5 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 9 2 5 8 4 2 39673.9929887508 "NO"
"Ophioparma ventosa subsp. cuprigena" "InfoSpecies" "Lichens" NA "SUBSPECIES" NA NA NA NA "Ophioparma" "Ophioparmaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 1 1 0 1 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5 1 2 1 0 0 0 0 "present" "absent, present" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 7 4 2 6 3 2 33207899.1738642 "YES"
"Ophioparma ventosa subsp. ventosa" "InfoSpecies" "Lichens" NA "SUBSPECIES" NA NA NA NA "Ophioparma" "Ophioparmaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8 1 3 1 0 0 0 0 "present" "absent, present" 0 1 0 0 1 0 1 0 0 0 0 1 1 "G" 0 0 1 0 0 0 0 0 0 7 5 3 6 6 4 20607356.9210083 "YES"
"Orcularia insperata" "InfoSpecies" "Lichens" "Orcularia insperata (Nyl.) Kalb & Giralt" "SPECIES" NA NA NA NA "Orcularia" "Caliciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 1 0 0 0 "present" 8 0 0 0 1 0 0 0 0 1 0 0 0 "present" 1 0 5 1 5 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 0 0 0 5 3 3 5 4 2 39673.9929887508 "NO"
"Orphniospora moriopsis" "InfoSpecies" "Lichens" "Orphniospora moriopsis (A.Massal.) D.Hawksw." "SPECIES" NA NA NA NA "Orphniospora" "Fuscideaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 0 0 0 0 0 0 1 0 1 0 0 0 "absent" 1 0 5 1 3 1 1 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 7 6 5 9 8 5 39673.9929887508 "NO"
"Orphniospora mosigii" "InfoSpecies" "Lichens" "Orphniospora mosigii (Körb.) Hertel & Rambold" "SPECIES" NA NA NA NA "Orphniospora" "Fuscideaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 "present" 1 0 0 0 0 0 0 "absent, present" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5 1 3 1 1 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 6 5 4 5 4 1 33207899.1738642 "NO"
"Ostropa barbara" "SPEED2ZERO" "Lichens" "Ostropa barbara (Fr.) Nannf." "SPECIES" "INN" NA "DD" NA "Ostropa" "Stictidaceae" "Ostropales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 3 1 0 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 1 "G" 0 0 1 0 0 0 1 1 0 8 10 5 5 7 4 20607356.9210083 "YES"
"Oxneria ulophyllodes" "InfoSpecies" "Lichens" "Xanthoria ulophyllodes Räsänen" "SPECIES" NA NA NA NA "Xanthoria" "Teloschistaceae" "Teloschistales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 "epruinose" "absent" 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 1 1 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent, present" 1 0 3 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 1 0 0 8 10 10 5 6 7 15284962.3173401 "NO"
"Pachyphiale carneola" "SPEED2ZERO" "Lichens" "Pachyphiale carneola (Ach.) Arnold" "SPECIES" "INN" NA "EN" NA "Pachyphiale" "Gyalectaceae" "Gyalectales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 15 5 7 1 0 0 0 0 "present" "absent" 0 0 1 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 3 6 3 3 5 3 33207899.1738642 "NO"
"Pachyphiale fagicola" "SPEED2ZERO" "Lichens" "Pachyphiale fagicola (Arnold) Zwackh" "SPECIES" "INN" NA "VU" NA "Pachyphiale" "Gyalectaceae" "Gyalectales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7 3 3 1 0 0 0 0 "present" "absent" 0 0 1 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 5 5 4 7 6 2 39673.9929887508 "NO"
"Pachyphiale ophiospora" "SPEED2ZERO" "Lichens" "Gyalecta ophiospora (Lettau) Baloch & Lücking" "SPECIES" "INN" NA "CR" NA "Gyalecta" "Gyalectaceae" "Gyalectales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 12 3 6 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 1 "G" 0 0 1 0 0 0 0 0 0 8 4 3 9 4 2 33207899.1738642 "NO"
"Pannaria conoplea" "SPEED2ZERO" "Lichens" "Pannaria conoplea (Ach.) Bory" "SPECIES" "INN" NA "EN" NA "Pannaria" "Pannariaceae" "Peltigerales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "present" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 12 1 6 0 0 0 1 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "RM" 0 1 0 1 0 0 0 1 0 6 4 2 9 6 1 32414489.2874705 "NO"
"Pannaria hookeri" "InfoSpecies" "Lichens" "Pannaria hookeri (Borrer) Nyl." "SPECIES" NA NA NA NA "Pannaria" "Pannariaceae" "Peltigerales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 1 0 0 0 "present" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 3 1 0 0 0 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "G" 0 1 0 0 0 0 1 1 0 5 4 3 8 6 2 31259362.7626235 "NO"
"Pannaria leucophaea" "InfoSpecies" "Lichens" "Vahliella leucophaea (Vahl) P.M.Jørg." "SPECIES" NA NA "NE" NA "Vahliella" "Vahliellaceae" "Peltigerales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 1 1 0 0 0 0 "present" "absent, present" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 8 5 2 8 5 3 5855098.84262709 "YES"
"Pannaria pezizoides" "SPEED2ZERO" "Lichens" "Protopannaria pezizoides (Weber) P.M.Jørg. & S.Ekman" "SPECIES" "INN" NA "LC" NA "Protopannaria" "Pannariaceae" "Peltigerales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "present" "absent" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 7 4 4 7 4 2 5855098.84262709 "YES"
"Pannaria praetermissa" "SPEED2ZERO" "Lichens" "Fuscopannaria praetermissa (Nyl.) P.M.Jørg." "SPECIES" "INN" NA "LC" NA "Fuscopannaria" "Pannariaceae" "Peltigerales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "present" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 0 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 6 10 4 10 7 4 39673.9929887508 "YES"
"Pannaria rubiginosa" "InfoSpecies" "Lichens" "Pannaria rubiginosa (Ach.) Delise" "SPECIES" NA NA "RE" NA "Pannaria" "Pannariaceae" "Peltigerales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 "epruinose, pruinose" "absent" 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "present" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 3 1 0 0 0 1 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 4 6 3 4 8 3 5855098.84262709 "NO"
"Parabagliettoa cyanea" "InfoSpecies" "Lichens" "Parabagliettoa cyanea (A.Massal.) Gueidan & Cl.Roux" "SPECIES" NA NA NA NA "Parabagliettoa" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 0 0 1 1 0 0 0 0 "absent" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 7 10 10 6 8 8 33207899.1738642 "NO"
"Parabagliettoa disjuncta" "InfoSpecies" "Lichens" "Parabagliettoa disjuncta (Arnold) Krzew." "SPECIES" NA NA NA NA "Parabagliettoa" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 1 0 0 0 "absent" "absent" "absent, present" 0 0 1 0 1 0 0 0 "absent" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 4 3 3 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 8 8 6 5 8 7 31259362.7626235 "YES"
"Parabagliettoa dufourii" "InfoSpecies" "Lichens" "Parabagliettoa dufourii (DC.) Gueidan & Cl.Roux" "SPECIES" NA NA NA NA "Parabagliettoa" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 0 0 1 1 1 1 0 0 "absent" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5 1 3 1 1 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 7 5 5 7 8 4 32414489.2874705 "NO"
"Paracollema italicum" "InfoSpecies" "Lichens" "Paracollema italicum (B.de Lesd.) Otálora, P.M.Jørg. & Wedin" "SPECIES" NA NA NA NA "Paracollema" "Collemataceae" "Peltigerales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 "present" 1 0 0 0 0 0 0 "absent, present" "absent" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 3 1 1 1 0 0 0 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 6 4 3 6 3 2 33207899.1738642 "NO"
"Paralecanographa grumulosa" "InfoSpecies" "Lichens" "Paralecanographa grumulosa (Dufour) Ertz & Tehler" "SPECIES" NA NA NA NA "Paralecanographa" "Roccellaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose, pruinose" "absent" 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 5 3 3 0 1 0 0 0 "present" "absent" 0 0 1 0 1 0 1 0 0 0 0 1 1 "G" 0 0 1 0 0 0 1 1 1 5 10 5 5 6 6 39673.9929887508 "NO"
"Parmelia acetabulum" "SPEED2ZERO" "Lichens" "Pleurosticta acetabulum (Neck.) Elix & Lumbsch" "SPECIES" "INN" NA "NT" NA "Pleurosticta" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent, present" "absent" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7 1 4 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 10 3 3 7 4 1 32414489.2874705 "NO"
"Parmelia borreri" "InfoSpecies" "Lichens" "Punctelia borreri (Sm.) Krog" "SPECIES" NA NA "NE" NA "Punctelia" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "present" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 1 1 0 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 8 4 3 6 3 3 15284962.3173401 "YES"
"Parmelia caperata" "SPEED2ZERO" "Lichens" "Flavoparmelia caperata (L.) Hale" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Flavoparmelia" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent, present" "absent" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 3 1 1 1 0 0 0 0 "present" "absent, present" 0 1 0 0 1 0 1 0 0 0 0 1 1 "G" 0 0 1 0 0 0 1 1 0 7 4 3 6 2 1 39673.9929887508 "YES"
